2020-07-03 21:29:40.530223 | DoorRouter 2.36
2020-07-03 21:29:40.535595 | JetPack 4.55
2020-07-03 21:29:45.542089 | McWilliams 0.35
2020-07-03 21:29:45.543075 | EnGenius2 0.37
2020-07-03 21:29:45.547357 | EnGenius1 3.54
2020-07-03 21:29:45.553368 | DoorRouter 5.18
2020-07-03 21:29:45.556870 | JetPack 2.77
2020-07-03 21:29:50.562432 | McWilliams 0.13
2020-07-03 21:29:50.563287 | EnGenius2 0.35
2020-07-03 21:29:50.569982 | EnGenius1 5.99
2020-07-03 21:29:50.573620 | DoorRouter 2.89
2020-07-03 21:29:50.583660 | JetPack 9.16
2020-07-03 21:29:55.589951 | McWilliams 0.18
2020-07-03 21:29:55.590810 | EnGenius2 0.34
2020-07-03 21:29:55.596687 | EnGenius1 5.23
2020-07-03 21:29:55.625999 | DoorRouter 28.52
2020-07-03 21:29:55.630654 | JetPack 3.88
2020-07-03 21:30:00.636995 | McWilliams 0.19
2020-07-03 21:30:00.637785 | EnGenius2 0.32
2020-07-03 21:30:00.657518 | EnGenius1 19.14
2020-07-03 21:30:00.661236 | DoorRouter 2.96
2020-07-03 21:30:00.665118 | JetPack 3.16
2020-07-03 21:30:05.671444 | McWilliams 0.18
2020-07-03 21:30:05.672290 | EnGenius2 0.33
2020-07-03 21:30:05.675436 | EnGenius1 2.48
2020-07-03 21:30:05.678514 | DoorRouter 2.29
2020-07-03 21:30:05.682221 | JetPack 2.98
2020-07-03 21:30:10.688555 | McWilliams 0.2
2020-07-03 21:30:10.689408 | EnGenius2 0.34
2020-07-03 21:30:10.692048 | EnGenius1 1.96
2020-07-03 21:30:10.695106 | DoorRouter 2.28
2020-07-03 21:30:10.699477 | JetPack 3.49
2020-07-03 21:30:15.705744 | McWilliams 0.18
2020-07-03 21:30:15.706572 | EnGenius2 0.3
2020-07-03 21:30:15.709371 | EnGenius1 2.14
2020-07-03 21:30:15.712265 | DoorRouter 2.13
2020-07-03 21:30:15.718192 | JetPack 5.17
2020-07-03 21:30:20.724472 | McWilliams 0.18
2020-07-03 21:30:20.725294 | EnGenius2 0.34
2020-07-03 21:30:20.727990 | EnGenius1 2.11
2020-07-03 21:30:20.731077 | DoorRouter 2.32
2020-07-03 21:30:20.972079 | JetPack 240.18
2020-07-03 21:30:25.978424 | McWilliams 0.18
2020-07-03 21:30:25.979283 | EnGenius2 0.35
2020-07-03 21:30:25.984030 | EnGenius1 4.0
2020-07-03 21:30:25.989036 | DoorRouter 4.24
2020-07-03 21:30:25.992463 | JetPack 2.71
2020-07-03 21:30:30.998994 | McWilliams 0.36
2020-07-03 21:30:31.000030 | EnGenius2 0.37
2020-07-03 21:30:31.002967 | EnGenius1 2.26
2020-07-03 21:30:31.006239 | DoorRouter 2.39
2020-07-03 21:30:31.010421 | JetPack 3.37
2020-07-03 21:30:36.016980 | McWilliams 0.37
2020-07-03 21:30:36.018232 | EnGenius2 0.54
2020-07-03 21:30:36.021261 | EnGenius1 2.23
2020-07-03 21:30:36.024193 | DoorRouter 2.11
2020-07-03 21:30:36.027942 | JetPack 3.0
2020-07-03 21:30:41.034426 | McWilliams 0.32
2020-07-03 21:30:41.035344 | EnGenius2 0.4
2020-07-03 21:30:41.038687 | EnGenius1 2.61
2020-07-03 21:30:41.041855 | DoorRouter 2.36
2020-07-03 21:30:41.045797 | JetPack 3.15
2020-07-03 21:30:46.048823 | McWilliams 0.34
2020-07-03 21:30:46.049840 | EnGenius2 0.38
2020-07-03 21:30:46.060938 | EnGenius1 10.35
2020-07-03 21:30:46.064300 | DoorRouter 2.66
2020-07-03 21:30:46.067987 | JetPack 2.92
2020-07-03 21:30:51.074332 | McWilliams 0.18
2020-07-03 21:30:51.075168 | EnGenius2 0.33
2020-07-03 21:30:51.078093 | EnGenius1 2.22
2020-07-03 21:30:51.081283 | DoorRouter 2.38
2020-07-03 21:30:51.089544 | JetPack 7.52
2020-07-03 21:30:56.095979 | McWilliams 0.18
2020-07-03 21:30:56.096909 | EnGenius2 0.39
2020-07-03 21:30:56.100329 | EnGenius1 2.76
2020-07-03 21:30:56.106441 | DoorRouter 5.31
2020-07-03 21:30:56.109873 | JetPack 2.7
2020-07-03 21:31:01.116323 | McWilliams 0.21
2020-07-03 21:31:01.117136 | EnGenius2 0.32
2020-07-03 21:31:01.119972 | EnGenius1 2.24
2020-07-03 21:31:01.126347 | DoorRouter 5.6
2020-07-03 21:31:01.132556 | JetPack 5.5
2020-07-03 21:31:06.138873 | McWilliams 0.17
2020-07-03 21:31:06.139678 | EnGenius2 0.29
2020-07-03 21:31:06.142905 | EnGenius1 2.59
2020-07-03 21:31:06.149270 | DoorRouter 5.5
2020-07-03 21:31:06.155057 | JetPack 4.99
2020-07-03 21:31:11.161375 | McWilliams 0.17
2020-07-03 21:31:11.162180 | EnGenius2 0.31
2020-07-03 21:31:11.167062 | EnGenius1 4.27
2020-07-03 21:31:11.172001 | DoorRouter 4.09
2020-07-03 21:31:11.175561 | JetPack 2.73
2020-07-03 21:31:16.181864 | McWilliams 0.18
2020-07-03 21:31:16.182710 | EnGenius2 0.35
2020-07-03 21:31:16.189778 | EnGenius1 6.46
2020-07-03 21:31:16.192898 | DoorRouter 2.36
2020-07-03 21:31:16.199030 | JetPack 5.34
2020-07-03 21:31:21.205294 | McWilliams 0.19
2020-07-03 21:31:21.206119 | EnGenius2 0.31
2020-07-03 21:31:21.217455 | EnGenius1 10.71
2020-07-03 21:31:21.220465 | DoorRouter 2.2
2020-07-03 21:31:21.228095 | JetPack 6.71
2020-07-03 21:31:26.232790 | McWilliams 0.35
2020-07-03 21:31:26.233942 | EnGenius2 0.46
2020-07-03 21:31:26.236529 | EnGenius1 1.77
2020-07-03 21:31:26.239978 | DoorRouter 2.6
2020-07-03 21:31:26.249271 | JetPack 8.45
2020-07-03 21:31:31.255869 | McWilliams 0.34
2020-07-03 21:31:31.257149 | EnGenius2 0.49
2020-07-03 21:31:31.260044 | EnGenius1 2.11
2020-07-03 21:31:31.266102 | DoorRouter 5.29
2020-07-03 21:31:31.269530 | JetPack 2.7
2020-07-03 21:31:36.275954 | McWilliams 0.16
2020-07-03 21:31:36.276797 | EnGenius2 0.31
2020-07-03 21:31:36.284134 | EnGenius1 6.7
2020-07-03 21:31:36.289333 | DoorRouter 4.45
2020-07-03 21:31:36.293344 | JetPack 3.2
2020-07-03 21:31:41.299691 | McWilliams 0.24
2020-07-03 21:31:41.300614 | EnGenius2 0.39
2020-07-03 21:31:41.303959 | EnGenius1 2.68
2020-07-03 21:31:41.307142 | DoorRouter 2.36
2020-07-03 21:31:41.312693 | JetPack 4.68
2020-07-03 21:31:46.319203 | McWilliams 0.34
2020-07-03 21:31:46.320308 | EnGenius2 0.4
2020-07-03 21:31:46.323818 | EnGenius1 2.82
2020-07-03 21:31:46.327984 | DoorRouter 3.38
2020-07-03 21:31:46.331630 | JetPack 2.9
2020-07-03 21:31:51.338140 | McWilliams 0.35
2020-07-03 21:31:51.339112 | EnGenius2 0.38
2020-07-03 21:31:51.342931 | EnGenius1 3.06
2020-07-03 21:31:51.359976 | DoorRouter 16.16
2020-07-03 21:31:51.372732 | JetPack 12.05
2020-07-03 21:31:56.379128 | McWilliams 0.3
2020-07-03 21:31:56.380035 | EnGenius2 0.36
2020-07-03 21:31:56.382878 | EnGenius1 2.24
2020-07-03 21:31:56.386302 | DoorRouter 2.57
2020-07-03 21:31:56.390796 | JetPack 3.78
2020-07-03 21:32:01.397172 | McWilliams 0.33
2020-07-03 21:32:01.398135 | EnGenius2 0.38
2020-07-03 21:32:01.403567 | EnGenius1 4.8
2020-07-03 21:32:01.407865 | DoorRouter 3.5
2020-07-03 21:32:01.414040 | JetPack 5.38
2020-07-03 21:32:06.420497 | McWilliams 0.32
2020-07-03 21:32:06.421699 | EnGenius2 0.39
2020-07-03 21:32:06.427060 | EnGenius1 4.64
2020-07-03 21:32:06.432409 | DoorRouter 4.47
2020-07-03 21:32:06.439861 | JetPack 6.71
2020-07-03 21:32:11.446287 | McWilliams 0.29
2020-07-03 21:32:11.447203 | EnGenius2 0.37
2020-07-03 21:32:11.451224 | EnGenius1 3.31
2020-07-03 21:32:11.457033 | DoorRouter 4.92
2020-07-03 21:32:11.483610 | JetPack 25.76
2020-07-03 21:32:16.490072 | McWilliams 0.32
2020-07-03 21:32:16.490944 | EnGenius2 0.37
2020-07-03 21:32:16.493961 | EnGenius1 2.37
2020-07-03 21:32:16.500589 | DoorRouter 5.86
2020-07-03 21:32:16.506456 | JetPack 5.09
2020-07-03 21:32:21.512942 | McWilliams 0.32
2020-07-03 21:32:21.513794 | EnGenius2 0.37
2020-07-03 21:32:21.520695 | EnGenius1 6.28
2020-07-03 21:32:21.523953 | DoorRouter 2.46
2020-07-03 21:32:21.528646 | JetPack 4.01
2020-07-03 21:32:26.535104 | McWilliams 0.32
2020-07-03 21:32:26.536291 | EnGenius2 0.51
2020-07-03 21:32:26.539838 | EnGenius1 2.79
2020-07-03 21:32:26.543040 | DoorRouter 2.39
2020-07-03 21:32:26.561411 | JetPack 17.49
2020-07-03 21:32:31.564720 | McWilliams 0.34
2020-07-03 21:32:31.565628 | EnGenius2 0.38
2020-07-03 21:32:31.568337 | EnGenius1 2.03
2020-07-03 21:32:31.571565 | DoorRouter 2.37
2020-07-03 21:32:31.576581 | JetPack 4.24
2020-07-03 21:32:36.580750 | McWilliams 0.35
2020-07-03 21:32:36.581674 | EnGenius2 0.4
2020-07-03 21:32:36.587243 | EnGenius1 4.89
2020-07-03 21:32:36.590502 | DoorRouter 2.33
2020-07-03 21:32:36.598955 | JetPack 7.64
2020-07-03 21:32:41.605284 | McWilliams 0.18
2020-07-03 21:32:41.606115 | EnGenius2 0.33
2020-07-03 21:32:41.608946 | EnGenius1 2.2
2020-07-03 21:32:41.612784 | DoorRouter 3.08
2020-07-03 21:32:41.617327 | JetPack 3.89
2020-07-03 21:32:46.623659 | McWilliams 0.23
2020-07-03 21:32:46.624583 | EnGenius2 0.38
2020-07-03 21:32:46.629212 | EnGenius1 3.91
2020-07-03 21:32:46.633219 | DoorRouter 3.21
2020-07-03 21:32:46.636781 | JetPack 2.83
2020-07-03 21:32:51.643082 | McWilliams 0.17
2020-07-03 21:32:51.643995 | EnGenius2 0.33
2020-07-03 21:32:51.649971 | EnGenius1 5.36
2020-07-03 21:32:51.653097 | DoorRouter 2.33
2020-07-03 21:32:51.657632 | JetPack 3.82
2020-07-03 21:32:56.664071 | McWilliams 0.19
2020-07-03 21:32:56.664937 | EnGenius2 0.33
2020-07-03 21:32:56.667819 | EnGenius1 2.26
2020-07-03 21:32:56.670964 | DoorRouter 2.34
2020-07-03 21:32:56.675041 | JetPack 3.22
2020-07-03 21:33:01.681369 | McWilliams 0.19
2020-07-03 21:33:01.682197 | EnGenius2 0.33
2020-07-03 21:33:01.686397 | EnGenius1 3.58
2020-07-03 21:33:01.689550 | DoorRouter 2.37
2020-07-03 21:33:01.693475 | JetPack 3.22
2020-07-03 21:33:06.699756 | McWilliams 0.07
2020-07-03 21:33:06.700564 | EnGenius2 0.34
2020-07-03 21:33:06.703672 | EnGenius1 2.48
2020-07-03 21:33:06.708067 | DoorRouter 3.61
2020-07-03 21:33:06.712349 | JetPack 3.62
2020-07-03 21:33:11.718642 | McWilliams 0.19
2020-07-03 21:33:11.719497 | EnGenius2 0.33
2020-07-03 21:33:11.722327 | EnGenius1 2.21
2020-07-03 21:33:11.725653 | DoorRouter 2.53
2020-07-03 21:33:11.732205 | JetPack 5.75
2020-07-03 21:33:16.738512 | McWilliams 0.2
2020-07-03 21:33:16.739328 | EnGenius2 0.34
2020-07-03 21:33:16.742274 | EnGenius1 2.24
2020-07-03 21:33:16.746827 | DoorRouter 3.77
2020-07-03 21:33:16.750467 | JetPack 2.9
2020-07-03 21:33:21.756763 | McWilliams 0.19
2020-07-03 21:33:21.757604 | EnGenius2 0.33
2020-07-03 21:33:21.760035 | EnGenius1 1.85
2020-07-03 21:33:21.763132 | DoorRouter 2.31
2020-07-03 21:33:21.768609 | JetPack 4.65
2020-07-03 21:33:26.774899 | McWilliams 0.18
2020-07-03 21:33:26.775763 | EnGenius2 0.33
2020-07-03 21:33:26.778513 | EnGenius1 2.14
2020-07-03 21:33:26.782377 | DoorRouter 3.07
2020-07-03 21:33:26.787045 | JetPack 3.93
2020-07-03 21:33:31.793329 | McWilliams 0.19
2020-07-03 21:33:31.794148 | EnGenius2 0.32
2020-07-03 21:33:31.796946 | EnGenius1 2.17
2020-07-03 21:33:31.800054 | DoorRouter 2.32
2020-07-03 21:33:31.804155 | JetPack 3.32
2020-07-03 21:33:36.810473 | McWilliams 0.2
2020-07-03 21:33:36.811352 | EnGenius2 0.38
2020-07-03 21:33:36.814258 | EnGenius1 2.23
2020-07-03 21:33:36.817362 | DoorRouter 2.32
2020-07-03 21:33:36.821765 | JetPack 3.62
2020-07-03 21:33:41.828232 | McWilliams 0.23
2020-07-03 21:33:41.829096 | EnGenius2 0.34
2020-07-03 21:33:41.831883 | EnGenius1 2.17
2020-07-03 21:33:41.835979 | DoorRouter 3.29
2020-07-03 21:33:41.839931 | JetPack 3.18
2020-07-03 21:33:46.846470 | McWilliams 0.35
2020-07-03 21:33:46.847469 | EnGenius2 0.37
2020-07-03 21:33:46.849910 | EnGenius1 1.72
2020-07-03 21:33:46.855890 | DoorRouter 5.17
2020-07-03 21:33:46.859700 | JetPack 3.07
2020-07-03 21:33:51.866011 | McWilliams 0.19
2020-07-03 21:33:51.866820 | EnGenius2 0.34
2020-07-03 21:33:51.870278 | EnGenius1 2.85
2020-07-03 21:33:51.873340 | DoorRouter 2.3
2020-07-03 21:33:51.877204 | JetPack 3.13
2020-07-03 21:33:56.883729 | McWilliams 0.41
2020-07-03 21:33:56.884680 | EnGenius2 0.36
2020-07-03 21:33:56.887745 | EnGenius1 2.44
2020-07-03 21:33:56.890878 | DoorRouter 2.33
2020-07-03 21:33:56.894832 | JetPack 3.06
2020-07-03 21:34:01.901165 | McWilliams 0.2
2020-07-03 21:34:01.902068 | EnGenius2 0.39
2020-07-03 21:34:01.905153 | EnGenius1 2.43
2020-07-03 21:34:01.908055 | DoorRouter 2.14
2020-07-03 21:34:01.912265 | JetPack 3.46
2020-07-03 21:34:06.918554 | McWilliams 0.16
2020-07-03 21:34:06.919425 | EnGenius2 0.33
2020-07-03 21:34:06.923594 | EnGenius1 3.47
2020-07-03 21:34:06.927198 | DoorRouter 2.84
2020-07-03 21:34:06.931231 | JetPack 3.21
2020-07-03 21:34:11.933561 | McWilliams 0.18
2020-07-03 21:34:11.934364 | EnGenius2 0.33
2020-07-03 21:34:11.937647 | EnGenius1 2.7
2020-07-03 21:34:11.941850 | DoorRouter 3.43
2020-07-03 21:34:11.945893 | JetPack 3.34
2020-07-03 21:34:16.952265 | McWilliams 0.17
2020-07-03 21:34:16.953147 | EnGenius2 0.35
2020-07-03 21:34:16.956696 | EnGenius1 2.93
2020-07-03 21:34:16.960002 | DoorRouter 2.51
2020-07-03 21:34:16.963882 | JetPack 3.18
2020-07-03 21:34:21.968602 | McWilliams 0.15
2020-07-03 21:34:21.969394 | EnGenius2 0.32
2020-07-03 21:34:21.972621 | EnGenius1 2.64
2020-07-03 21:34:21.976030 | DoorRouter 2.64
2020-07-03 21:34:21.980916 | JetPack 4.19
2020-07-03 21:34:26.987181 | McWilliams 0.17
2020-07-03 21:34:26.988119 | EnGenius2 0.34
2020-07-03 21:34:26.991168 | EnGenius1 2.37
2020-07-03 21:34:26.995347 | DoorRouter 3.3
2020-07-03 21:34:26.999599 | JetPack 3.4
2020-07-03 21:34:32.005889 | McWilliams 0.18
2020-07-03 21:34:32.006670 | EnGenius2 0.31
2020-07-03 21:34:32.012153 | EnGenius1 4.9
2020-07-03 21:34:32.016066 | DoorRouter 3.12
2020-07-03 21:34:32.020156 | JetPack 3.33
2020-07-03 21:34:37.026443 | McWilliams 0.17
2020-07-03 21:34:37.027285 | EnGenius2 0.31
2020-07-03 21:34:37.033665 | EnGenius1 5.59
2020-07-03 21:34:37.037218 | DoorRouter 2.8
2020-07-03 21:34:37.040827 | JetPack 2.86
2020-07-03 21:34:42.047274 | McWilliams 0.32
2020-07-03 21:34:42.048276 | EnGenius2 0.41
2020-07-03 21:34:42.051577 | EnGenius1 2.58
2020-07-03 21:34:42.054752 | DoorRouter 2.37
2020-07-03 21:34:42.059077 | JetPack 3.52
2020-07-03 21:34:47.065533 | McWilliams 0.32
2020-07-03 21:34:47.066419 | EnGenius2 0.37
2020-07-03 21:34:47.069964 | EnGenius1 2.89
2020-07-03 21:34:47.075570 | DoorRouter 4.72
2020-07-03 21:34:47.079354 | JetPack 3.04
2020-07-03 21:34:52.085933 | McWilliams 0.34
2020-07-03 21:34:52.086849 | EnGenius2 0.37
2020-07-03 21:34:52.090859 | EnGenius1 3.39
2020-07-03 21:34:52.094006 | DoorRouter 2.36
2020-07-03 21:34:52.098441 | JetPack 3.71
2020-07-03 21:34:57.104871 | McWilliams 0.31
2020-07-03 21:34:57.105756 | EnGenius2 0.36
2020-07-03 21:34:57.108645 | EnGenius1 2.23
2020-07-03 21:34:57.111855 | DoorRouter 2.38
2020-07-03 21:34:57.115774 | JetPack 3.12
2020-07-03 21:35:02.122329 | McWilliams 0.37
2020-07-03 21:35:02.123324 | EnGenius2 0.41
2020-07-03 21:35:02.127952 | EnGenius1 3.83
2020-07-03 21:35:02.131198 | DoorRouter 2.46
2020-07-03 21:35:02.135126 | JetPack 2.96
2020-07-03 21:35:07.141625 | McWilliams 0.35
2020-07-03 21:35:07.142579 | EnGenius2 0.38
2020-07-03 21:35:07.145536 | EnGenius1 2.23
2020-07-03 21:35:07.149505 | DoorRouter 3.18
2020-07-03 21:35:07.153103 | JetPack 2.87
2020-07-03 21:35:12.159571 | McWilliams 0.36
2020-07-03 21:35:12.160511 | EnGenius2 0.4
2020-07-03 21:35:12.163463 | EnGenius1 2.23
2020-07-03 21:35:12.166816 | DoorRouter 2.34
2020-07-03 21:35:12.170597 | JetPack 2.99
2020-07-03 21:35:17.177065 | McWilliams 0.3
2020-07-03 21:35:17.177950 | EnGenius2 0.37
2020-07-03 21:35:17.181277 | EnGenius1 2.68
2020-07-03 21:35:17.184718 | DoorRouter 2.61
2020-07-03 21:35:17.189707 | JetPack 4.16
2020-07-03 21:35:22.196197 | McWilliams 0.21
2020-07-03 21:35:22.197040 | EnGenius2 0.32
2020-07-03 21:35:22.200049 | EnGenius1 2.39
2020-07-03 21:35:22.204061 | DoorRouter 3.23
2020-07-03 21:35:22.208775 | JetPack 3.94
2020-07-03 21:35:27.215238 | McWilliams 0.33
2020-07-03 21:35:27.216270 | EnGenius2 0.43
2020-07-03 21:35:27.219166 | EnGenius1 2.23
2020-07-03 21:35:27.222478 | DoorRouter 2.41
2020-07-03 21:35:27.226344 | JetPack 3.04
2020-07-03 21:35:32.232873 | McWilliams 0.34
2020-07-03 21:35:32.233888 | EnGenius2 0.4
2020-07-03 21:35:32.240015 | EnGenius1 5.41
2020-07-03 21:35:32.243201 | DoorRouter 2.4
2020-07-03 21:35:32.250995 | JetPack 6.96
2020-07-03 21:35:37.257469 | McWilliams 0.32
2020-07-03 21:35:37.258852 | EnGenius2 0.66
2020-07-03 21:35:37.263644 | EnGenius1 3.81
2020-07-03 21:35:37.267215 | DoorRouter 2.77
2020-07-03 21:35:37.270765 | JetPack 2.63
2020-07-03 21:35:42.277022 | McWilliams 0.18
2020-07-03 21:35:42.277823 | EnGenius2 0.32
2020-07-03 21:35:42.281784 | EnGenius1 3.38
2020-07-03 21:35:42.284871 | DoorRouter 2.32
2020-07-03 21:35:42.288731 | JetPack 3.14
2020-07-03 21:35:47.295014 | McWilliams 0.17
2020-07-03 21:35:47.295786 | EnGenius2 0.3
2020-07-03 21:35:47.299467 | EnGenius1 3.03
2020-07-03 21:35:47.302591 | DoorRouter 2.33
2020-07-03 21:35:47.307512 | JetPack 4.19
2020-07-03 21:35:52.312613 | McWilliams 0.21
2020-07-03 21:35:52.313438 | EnGenius2 0.32
2020-07-03 21:35:52.317160 | EnGenius1 3.09
2020-07-03 21:35:52.320161 | DoorRouter 2.18
2020-07-03 21:35:52.324937 | JetPack 3.96
2020-07-03 21:35:57.331555 | McWilliams 0.34
2020-07-03 21:35:57.332594 | EnGenius2 0.4
2020-07-03 21:35:57.335688 | EnGenius1 2.24
2020-07-03 21:35:57.339181 | DoorRouter 2.68
2020-07-03 21:35:57.343310 | JetPack 3.33
2020-07-03 21:36:02.348766 | McWilliams 0.38
2020-07-03 21:36:02.349887 | EnGenius2 0.47
2020-07-03 21:36:02.353471 | EnGenius1 2.8
2020-07-03 21:36:02.356706 | DoorRouter 2.44
2020-07-03 21:36:02.360782 | JetPack 3.38
2020-07-03 21:36:07.367281 | McWilliams 0.34
2020-07-03 21:36:07.368325 | EnGenius2 0.4
2020-07-03 21:36:07.372044 | EnGenius1 3.05
2020-07-03 21:36:07.375158 | DoorRouter 2.33
2020-07-03 21:36:08.125482 | JetPack 749.45
2020-07-03 21:36:13.131950 | McWilliams 0.15
2020-07-03 21:36:13.132884 | EnGenius2 0.4
2020-07-03 21:36:13.135845 | EnGenius1 2.3
2020-07-03 21:36:13.141445 | DoorRouter 4.81
2020-07-03 21:36:13.145337 | JetPack 3.15
2020-07-03 21:36:18.151789 | McWilliams 0.32
2020-07-03 21:36:18.152664 | EnGenius2 0.36
2020-07-03 21:36:18.159044 | EnGenius1 5.76
2020-07-03 21:36:18.162281 | DoorRouter 2.37
2020-07-03 21:36:18.165664 | JetPack 2.69
2020-07-03 21:36:23.172362 | McWilliams 0.35
2020-07-03 21:36:23.173401 | EnGenius2 0.39
2020-07-03 21:36:23.179843 | EnGenius1 5.74
2020-07-03 21:36:23.184072 | DoorRouter 3.43
2020-07-03 21:36:23.188234 | JetPack 3.45
2020-07-03 21:36:28.194784 | McWilliams 0.35
2020-07-03 21:36:28.195888 | EnGenius2 0.43
2020-07-03 21:36:28.204125 | EnGenius1 7.58
2020-07-03 21:36:28.206986 | DoorRouter 2.12
2020-07-03 21:36:28.210672 | JetPack 2.84
2020-07-03 21:36:33.217010 | McWilliams 0.18
2020-07-03 21:36:33.217830 | EnGenius2 0.35
2020-07-03 21:36:33.221226 | EnGenius1 2.81
2020-07-03 21:36:33.225275 | DoorRouter 3.3
2020-07-03 21:36:33.229018 | JetPack 3.07
2020-07-03 21:36:38.235293 | McWilliams 0.19
2020-07-03 21:36:38.236234 | EnGenius2 0.35
2020-07-03 21:36:38.239032 | EnGenius1 2.17
2020-07-03 21:36:38.244783 | DoorRouter 4.9
2020-07-03 21:36:38.249534 | JetPack 4.04
2020-07-03 21:36:43.255983 | McWilliams 0.18
2020-07-03 21:36:43.256795 | EnGenius2 0.35
2020-07-03 21:36:43.259664 | EnGenius1 2.23
2020-07-03 21:36:43.262805 | DoorRouter 2.37
2020-07-03 21:36:43.267700 | JetPack 4.1
2020-07-03 21:36:48.274149 | McWilliams 0.32
2020-07-03 21:36:48.275000 | EnGenius2 0.35
2020-07-03 21:36:48.282374 | EnGenius1 6.74
2020-07-03 21:36:48.285620 | DoorRouter 2.47
2020-07-03 21:36:48.292829 | JetPack 6.46
2020-07-03 21:36:53.299239 | McWilliams 0.27
2020-07-03 21:36:53.300220 | EnGenius2 0.39
2020-07-03 21:36:53.303428 | EnGenius1 2.54
2020-07-03 21:36:53.307876 | DoorRouter 3.59
2020-07-03 21:36:53.312040 | JetPack 3.39
2020-07-03 21:36:58.316612 | McWilliams 0.21
2020-07-03 21:36:58.317483 | EnGenius2 0.34
2020-07-03 21:36:58.320091 | EnGenius1 1.97
2020-07-03 21:36:58.324114 | DoorRouter 3.23
2020-07-03 21:36:58.332672 | JetPack 7.78
2020-07-03 21:37:03.339317 | McWilliams 0.36
2020-07-03 21:37:03.340439 | EnGenius2 0.43
2020-07-03 21:37:03.344592 | EnGenius1 3.45
2020-07-03 21:37:03.347909 | DoorRouter 2.52
2020-07-03 21:37:03.353182 | JetPack 4.46
2020-07-03 21:37:08.359608 | McWilliams 0.3
2020-07-03 21:37:08.360484 | EnGenius2 0.39
2020-07-03 21:37:08.366959 | EnGenius1 5.83
2020-07-03 21:37:08.372994 | DoorRouter 5.25
2020-07-03 21:37:08.377325 | JetPack 3.55
2020-07-03 21:37:13.383756 | McWilliams 0.3
2020-07-03 21:37:13.384689 | EnGenius2 0.41
2020-07-03 21:37:13.387662 | EnGenius1 2.26
2020-07-03 21:37:13.393905 | DoorRouter 5.39
2020-07-03 21:37:13.397719 | JetPack 3.12
2020-07-03 21:37:18.404100 | McWilliams 0.17
2020-07-03 21:37:18.404892 | EnGenius2 0.31
2020-07-03 21:37:18.407621 | EnGenius1 2.1
2020-07-03 21:37:18.411267 | DoorRouter 2.89
2020-07-03 21:37:18.424775 | JetPack 12.62
2020-07-03 21:37:23.431081 | McWilliams 0.18
2020-07-03 21:37:23.432304 | EnGenius2 0.59
2020-07-03 21:37:23.436044 | EnGenius1 3.04
2020-07-03 21:37:23.439326 | DoorRouter 2.53
2020-07-03 21:37:23.442959 | JetPack 2.87
2020-07-03 21:37:28.449237 | McWilliams 0.18
2020-07-03 21:37:28.450080 | EnGenius2 0.33
2020-07-03 21:37:28.452808 | EnGenius1 2.11
2020-07-03 21:37:28.456150 | DoorRouter 2.54
2020-07-03 21:37:28.460099 | JetPack 3.1
2020-07-03 21:37:33.466676 | McWilliams 0.35
2020-07-03 21:37:33.467706 | EnGenius2 0.45
2020-07-03 21:37:33.471342 | EnGenius1 2.98
2020-07-03 21:37:33.474566 | DoorRouter 2.36
2020-07-03 21:37:33.486162 | JetPack 10.81
2020-07-03 21:37:38.492719 | McWilliams 0.36
2020-07-03 21:37:38.493639 | EnGenius2 0.34
2020-07-03 21:37:38.501958 | EnGenius1 7.63
2020-07-03 21:37:38.506912 | DoorRouter 4.23
2020-07-03 21:37:38.516370 | JetPack 8.65
2020-07-03 21:37:43.522679 | McWilliams 0.18
2020-07-03 21:37:43.523507 | EnGenius2 0.31
2020-07-03 21:37:43.528051 | EnGenius1 3.93
2020-07-03 21:37:43.532765 | DoorRouter 3.92
2020-07-03 21:37:43.536921 | JetPack 3.46
2020-07-03 21:37:48.543292 | McWilliams 0.18
2020-07-03 21:37:48.544181 | EnGenius2 0.31
2020-07-03 21:37:48.547523 | EnGenius1 2.58
2020-07-03 21:37:48.551252 | DoorRouter 2.97
2020-07-03 21:37:48.557013 | JetPack 4.97
2020-07-03 21:37:53.562524 | McWilliams 0.21
2020-07-03 21:37:53.563650 | EnGenius2 0.4
2020-07-03 21:37:53.567806 | EnGenius1 3.39
2020-07-03 21:37:53.570981 | DoorRouter 2.33
2020-07-03 21:37:53.575109 | JetPack 3.35
2020-07-03 21:37:58.580617 | McWilliams 0.23
2020-07-03 21:37:58.581440 | EnGenius2 0.3
2020-07-03 21:37:58.586340 | EnGenius1 4.31
2020-07-03 21:37:58.590538 | DoorRouter 3.43
2020-07-03 21:37:58.594778 | JetPack 3.5
2020-07-03 21:38:03.601104 | McWilliams 0.2
2020-07-03 21:38:03.601978 | EnGenius2 0.37
2020-07-03 21:38:03.607004 | EnGenius1 4.41
2020-07-03 21:38:03.611093 | DoorRouter 3.2
2020-07-03 21:38:03.615234 | JetPack 3.34
2020-07-03 21:38:08.621718 | McWilliams 0.32
2020-07-03 21:38:08.622579 | EnGenius2 0.37
2020-07-03 21:38:08.629037 | EnGenius1 5.84
2020-07-03 21:38:08.636839 | DoorRouter 7.08
2020-07-03 21:38:08.645748 | JetPack 8.12
2020-07-03 21:38:13.652448 | McWilliams 0.35
2020-07-03 21:38:13.653448 | EnGenius2 0.39
2020-07-03 21:38:13.669489 | EnGenius1 15.33
